id_loja,data,IdPurchase,IdSeller,quantidade,preco
654,2024-03-17,2933,63,1,52.9
654,2024-03-17,2934,63,1,44.97
654,2024-03-17,2934,63,1,44.96
543,2024-03-17,3303,263,1,52.9
543,2024-03-17,3304,263,1,52.9
543,2024-03-17,3305,263,1,44.97
543,2024-03-17,3305,263,2,89.93
543,2024-03-17,3306,263,1,47.45
498,2024-03-17,4108,431,3,134.9
498,2024-03-17,4109,431,1,47.45
498,2024-03-17,4110,431,1,44.48
498,2024-03-17,4110,431,1,44.5
498,2024-03-17,4111,431,1,47.45
498,2024-03-17,4112,431,1,47.45
498,2024-03-17,4113,431,1,47.45
498,2024-03-17,4114,431,1,47.45
498,2024-03-17,4115,431,3,134.9
498,2024-03-17,4116,431,1,52.9
498,2024-03-17,4117,431,1,44.97
498,2024-03-17,4117,431,1,44.96
498,2024-03-17,4118,431,1,52.9
498,2024-03-17,4119,431,1,52.9
498,2024-03-17,4120,431,1,47.45
498,2024-03-17,4121,431,1,36.49
498,2024-03-17,4121,431,3,109.47
498,2024-03-17,4121,431,2,72.98
498,2024-03-17,4122,431,1,44.97
498,2024-03-17,4122,431,1,44.96
392,2024-03-17,4911,378,1,52.9
392,2024-03-17,4912,378,1,44.97
392,2024-03-17,4912,378,1,44.96
392,2024-03-17,4914,378,1,44.97
392,2024-03-17,4914,378,1,44.96
392,2024-03-17,4916,378,1,44.96
392,2024-03-17,4916,378,1,44.97
392,2024-03-17,4910,285,1,47.45
392,2024-03-17,4913,285,2,94.9
392,2024-03-17,4917,285,1,52.9
392,2024-03-17,4918,285,1,47.45
392,2024-03-17,4915,78,1,44.97
359,2024-03-17,4940,317,1,47.45
359,2024-03-17,4945,317,3,134.9
359,2024-03-17,4947,317,1,44.96
359,2024-03-17,4947,317,1,44.97
359,2024-03-17,4948,317,1,47.45
359,2024-03-17,4949,317,1,44.97
359,2024-03-17,4949,317,1,44.96
359,2024-03-17,4938,239,1,52.9
359,2024-03-17,4939,239,1,44.97
359,2024-03-17,4939,239,1,44.96
359,2024-03-17,4941,239,1,47.45
359,2024-03-17,4937,183,1,44.96
359,2024-03-17,4937,183,1,44.97
359,2024-03-17,4942,183,1,52.9
359,2024-03-17,4943,183,1,44.96
359,2024-03-17,4943,183,1,44.97
359,2024-03-17,4944,183,2,94.9
359,2024-03-17,4946,183,1,52.9
359,2024-03-17,4950,183,1,47.45
358,2024-03-17,3308,341,1,44.97
358,2024-03-17,3308,341,1,44.96
358,2024-03-17,3310,341,1,52.9
358,2024-03-17,3311,341,1,44.97
358,2024-03-17,3314,341,1,44.97
358,2024-03-17,3316,341,1,52.9
358,2024-03-17,3318,341,1,44.97
358,2024-03-17,3318,341,1,44.96
358,2024-03-17,3309,86,2,88.97
358,2024-03-17,3309,86,1,44.48
358,2024-03-17,3312,86,1,52.9
358,2024-03-17,3313,86,1,47.45
358,2024-03-17,3315,86,1,47.45
358,2024-03-17,3317,86,2,94.9
358,2024-03-17,3319,86,1,52.9
357,2024-03-17,6105,403,1,47.45
357,2024-03-17,6107,403,1,47.45
357,2024-03-17,6109,403,1,52.9
357,2024-03-17,6112,403,1,47.45
357,2024-03-17,6115,403,1,44.97
357,2024-03-17,6115,403,1,44.96
357,2024-03-17,6116,403,1,47.45
357,2024-03-17,6117,403,1,47.45
357,2024-03-17,6118,403,2,94.9
357,2024-03-17,6120,403,1,47.45
357,2024-03-17,6122,403,1,47.45
357,2024-03-17,6104,227,1,47.45
357,2024-03-17,6106,227,1,52.9
357,2024-03-17,6111,227,2,94.9
357,2024-03-17,6113,227,1,47.45
357,2024-03-17,6114,227,1,47.45
357,2024-03-17,6119,227,1,44.96
357,2024-03-17,6119,227,1,44.97
357,2024-03-17,6121,227,2,94.9
357,2024-03-17,6124,227,2,94.9
357,2024-03-17,6125,227,1,44.97
357,2024-03-17,6125,227,1,44.96
357,2024-03-17,6108,213,1,44.97
357,2024-03-17,6108,213,1,44.96
357,2024-03-17,6110,213,1,47.45
357,2024-03-17,6123,213,1,44.97
357,2024-03-17,6123,213,1,44.96
356,2024-03-17,5312,447,1,52.9
356,2024-03-17,5316,447,1,44.97
356,2024-03-17,5316,447,1,44.96
356,2024-03-17,5317,447,1,44.97
356,2024-03-17,5317,447,1,44.96
356,2024-03-17,5319,447,1,52.9
356,2024-03-17,5324,447,1,52.9
356,2024-03-17,5325,447,2,89.93
356,2024-03-17,5325,447,1,44.97
356,2024-03-17,5313,212,1,44.96
356,2024-03-17,5313,212,1,44.97
356,2024-03-17,5314,212,1,44.97
356,2024-03-17,5314,212,1,44.96
356,2024-03-17,5315,212,2,72.98
356,2024-03-17,5318,212,1,44.96
356,2024-03-17,5318,212,1,44.97
356,2024-03-17,5321,212,1,47.45
356,2024-03-17,5322,212,1,52.9
356,2024-03-17,5323,212,2,94.9
356,2024-03-17,5320,75,1,47.45
356,2024-03-17,5326,75,1,47.45
356,2024-03-17,5327,75,2,94.9
354,2024-03-17,5419,254,1,52.9
354,2024-03-17,5420,185,1,47.45
354,2024-03-17,5423,185,1,52.9
354,2024-03-17,5424,185,1,52.9
354,2024-03-17,5425,185,1,44.97
354,2024-03-17,5421,91,1,47.45
354,2024-03-17,5422,91,1,47.45
353,2024-03-17,4626,452,1,44.96
353,2024-03-17,4626,452,1,44.97
353,2024-03-17,4629,452,1,47.45
353,2024-03-17,4631,452,1,47.45
353,2024-03-17,4632,452,1,44.97
353,2024-03-17,4632,452,1,44.96
353,2024-03-17,4634,452,1,47.45
353,2024-03-17,4637,452,1,52.9
353,2024-03-17,4638,452,1,44.97
353,2024-03-17,4640,452,1,52.9
353,2024-03-17,4627,417,1,47.45
353,2024-03-17,4628,417,2,94.9
353,2024-03-17,4630,417,1,44.97
353,2024-03-17,4630,417,1,44.96
353,2024-03-17,4633,417,1,47.45
353,2024-03-17,4635,417,1,52.9
353,2024-03-17,4636,417,1,47.45
353,2024-03-17,4639,417,2,94.9
353,2024-03-17,4641,417,1,47.45
352,2024-03-17,6922,461,1,44.97
352,2024-03-17,6922,461,1,44.96
352,2024-03-17,6925,461,1,44.97
352,2024-03-17,6925,461,1,44.96
352,2024-03-17,6926,461,1,44.96
352,2024-03-17,6926,461,1,44.97
352,2024-03-17,6928,461,1,47.45
352,2024-03-17,6929,461,1,44.97
352,2024-03-17,6929,461,1,44.96
352,2024-03-17,6930,461,1,47.45
352,2024-03-17,6931,461,1,47.45
352,2024-03-17,6935,461,1,47.45
352,2024-03-17,6936,461,1,44.96
352,2024-03-17,6936,461,1,44.97
352,2024-03-17,6940,461,2,94.9
352,2024-03-17,6941,461,1,44.96
352,2024-03-17,6941,461,1,44.97
352,2024-03-17,6942,461,1,52.9
352,2024-03-17,6921,310,1,47.45
352,2024-03-17,6923,310,1,44.97
352,2024-03-17,6923,310,1,44.96
352,2024-03-17,6924,310,1,52.9
352,2024-03-17,6927,310,1,52.9
352,2024-03-17,6932,310,1,47.45
352,2024-03-17,6933,310,1,99.9
352,2024-03-17,6934,310,1,44.97
352,2024-03-17,6934,310,1,44.96
352,2024-03-17,6937,310,1,52.9
352,2024-03-17,6938,310,1,47.45
352,2024-03-17,6939,310,1,44.97
352,2024-03-17,6939,310,1,44.96
351,2024-03-17,6322,387,1,52.9
351,2024-03-17,6323,387,1,44.97
351,2024-03-17,6323,387,1,44.96
351,2024-03-17,6327,387,1,44.97
351,2024-03-17,6327,387,1,44.96
351,2024-03-17,6329,387,1,44.96
351,2024-03-17,6329,387,1,44.97
351,2024-03-17,6330,387,1,52.9
351,2024-03-17,6331,387,1,44.96
351,2024-03-17,6331,387,1,44.97
351,2024-03-17,6339,387,1,47.45
351,2024-03-17,6341,387,1,47.45
351,2024-03-17,6343,387,1,47.45
351,2024-03-17,6344,387,1,47.45
351,2024-03-17,6345,387,1,52.9
351,2024-03-17,6348,387,1,52.9
351,2024-03-17,6350,387,1,52.9
351,2024-03-17,6354,387,1,47.45
351,2024-03-17,6324,336,1,47.45
351,2024-03-17,6326,336,1,47.45
351,2024-03-17,6328,336,1,52.9
351,2024-03-17,6332,336,2,94.9
351,2024-03-17,6335,336,1,47.45
351,2024-03-17,6346,336,1,47.45
351,2024-03-17,6352,336,1,99.9
351,2024-03-17,6353,336,1,52.9
351,2024-03-17,6320,240,1,47.45
351,2024-03-17,6321,240,2,94.9
351,2024-03-17,6325,240,1,47.45
351,2024-03-17,6333,240,2,89.93
351,2024-03-17,6333,240,1,44.97
351,2024-03-17,6334,240,1,47.45
351,2024-03-17,6336,240,1,44.97
351,2024-03-17,6336,240,1,44.96
351,2024-03-17,6338,240,1,47.45
351,2024-03-17,6340,240,1,52.9
351,2024-03-17,6342,240,1,52.9
351,2024-03-17,6347,240,1,47.45
351,2024-03-17,6349,240,1,47.45
351,2024-03-17,6351,240,2,94.9
350,2024-03-17,5040,396,1,47.45
350,2024-03-17,5042,396,1,47.45
350,2024-03-17,5043,396,1,44.97
350,2024-03-17,5043,396,1,44.96
350,2024-03-17,5044,396,1,47.45
350,2024-03-17,5045,396,1,47.45
350,2024-03-17,5048,396,1,44.97
350,2024-03-17,5048,396,1,44.96
350,2024-03-17,5050,396,1,47.45
350,2024-03-17,5053,396,1,47.45
350,2024-03-17,5041,138,1,44.97
350,2024-03-17,5041,138,1,44.96
350,2024-03-17,5046,138,1,52.9
350,2024-03-17,5047,138,2,94.9
350,2024-03-17,5049,138,1,52.9
350,2024-03-17,5051,138,1,47.45
350,2024-03-17,5052,138,1,44.97
350,2024-03-17,5052,138,1,44.96
349,2024-03-17,4614,412,1,52.9
349,2024-03-17,4619,412,1,47.45
349,2024-03-17,4620,412,1,44.97
349,2024-03-17,4620,412,1,44.96
349,2024-03-17,4621,412,1,44.97
349,2024-03-17,4621,412,1,44.96
349,2024-03-17,4622,412,1,44.97
349,2024-03-17,4622,412,2,89.93
349,2024-03-17,4626,412,1,44.97
349,2024-03-17,4626,412,1,44.96
349,2024-03-17,4627,412,1,52.9
349,2024-03-17,4629,412,1,47.45
349,2024-03-17,4630,412,1,47.45
349,2024-03-17,4615,134,1,52.9
349,2024-03-17,4616,134,2,89.94
349,2024-03-17,4616,134,1,44.97
349,2024-03-17,4617,134,1,52.9
349,2024-03-17,4618,134,1,52.9
349,2024-03-17,4623,134,1,52.9
349,2024-03-17,4624,134,1,47.45
349,2024-03-17,4625,134,1,52.9
349,2024-03-17,4628,134,1,47.45
349,2024-03-17,4631,134,1,44.97
349,2024-03-17,4631,134,1,44.96
349,2024-03-17,4632,134,1,47.45
348,2024-03-17,3922,176,1,47.45
348,2024-03-17,3925,176,1,52.9
348,2024-03-17,3929,176,1,47.45
348,2024-03-17,3932,176,1,44.96
348,2024-03-17,3932,176,1,44.97
348,2024-03-17,3920,98,1,52.9
348,2024-03-17,3921,98,3,134.9
348,2024-03-17,3923,98,2,94.9
348,2024-03-17,3926,98,1,47.45
348,2024-03-17,3927,98,1,52.9
348,2024-03-17,3928,98,1,52.9
348,2024-03-17,3931,98,1,47.45
348,2024-03-17,3919,68,1,47.45
348,2024-03-17,3924,68,2,89.93
348,2024-03-17,3924,68,1,44.97
348,2024-03-17,3930,68,1,52.9
347,2024-03-17,5717,386,1,47.45
347,2024-03-17,5721,386,1,47.45
347,2024-03-17,5723,386,1,44.97
347,2024-03-17,5727,386,1,47.45
347,2024-03-17,5718,81,1,47.45
347,2024-03-17,5719,81,2,94.9
347,2024-03-17,5724,81,1,52.9
347,2024-03-17,5725,81,1,47.45
347,2024-03-17,5726,81,1,44.97
347,2024-03-17,5728,81,1,44.96
347,2024-03-17,5728,81,1,44.97
347,2024-03-17,5729,81,1,44.97
347,2024-03-17,5729,81,1,44.96
347,2024-03-17,5720,67,1,52.9
347,2024-03-17,5722,67,1,52.9
346,2024-03-17,3479,356,2,94.9
346,2024-03-17,3480,356,1,44.97
346,2024-03-17,3481,356,1,47.45
346,2024-03-17,3482,356,1,44.97
346,2024-03-17,3482,356,1,44.96
346,2024-03-17,3483,356,1,44.97
346,2024-03-17,3483,356,1,44.96
346,2024-03-17,3485,356,1,52.9
346,2024-03-17,3490,356,2,89.94
346,2024-03-17,3490,356,1,44.97
346,2024-03-17,3491,356,1,47.45
346,2024-03-17,3492,356,1,47.45
346,2024-03-17,3484,40,1,44.97
346,2024-03-17,3486,40,1,47.45
346,2024-03-17,3487,40,1,47.45
346,2024-03-17,3488,40,1,47.45
346,2024-03-17,3489,40,1,44.97
346,2024-03-17,3489,40,1,44.96
346,2024-03-17,3493,40,2,72.98
346,2024-03-17,3493,40,1,36.49
339,2024-03-17,32725,405,1,44.97
339,2024-03-17,32725,405,1,44.96
339,2024-03-17,32726,405,1,99.9
339,2024-03-17,32726,405,1,44.97
339,2024-03-17,32726,405,1,44.96
339,2024-03-17,32727,405,1,44.97
339,2024-03-17,32732,405,1,47.45
339,2024-03-17,32734,405,1,44.97
339,2024-03-17,32735,405,1,47.45
339,2024-03-17,32737,405,1,44.97
339,2024-03-17,32737,405,1,44.96
339,2024-03-17,32739,405,2,94.9
339,2024-03-17,32742,405,2,94.9
339,2024-03-17,32744,405,1,44.97
339,2024-03-17,32750,405,1,44.96
339,2024-03-17,32750,405,1,44.97
339,2024-03-17,32754,405,2,94.9
339,2024-03-17,32728,275,1,47.45
339,2024-03-17,32729,275,1,52.9
339,2024-03-17,32730,275,1,44.97
339,2024-03-17,32738,275,1,47.45
339,2024-03-17,32740,275,1,44.96
339,2024-03-17,32740,275,1,44.97
339,2024-03-17,32741,275,1,44.5
339,2024-03-17,32741,275,1,44.48
339,2024-03-17,32747,275,1,44.97
339,2024-03-17,32748,275,1,44.96
339,2024-03-17,32748,275,1,44.97
339,2024-03-17,32751,275,1,44.97
339,2024-03-17,32751,275,1,44.96
339,2024-03-17,32756,275,4,145.96
339,2024-03-17,32756,275,2,72.98
339,2024-03-17,32756,275,1,36.49
339,2024-03-17,32759,275,1,47.45
339,2024-03-17,32731,245,2,89.93
339,2024-03-17,32731,245,1,44.97
339,2024-03-17,32733,245,1,52.9
339,2024-03-17,32736,245,1,47.45
339,2024-03-17,32743,245,1,52.9
339,2024-03-17,32745,245,1,52.9
339,2024-03-17,32746,245,1,47.45
339,2024-03-17,32749,245,1,47.45
339,2024-03-17,32752,245,1,52.9
339,2024-03-17,32753,245,1,44.96
339,2024-03-17,32753,245,1,44.97
339,2024-03-17,32755,245,1,47.45
339,2024-03-17,32757,245,1,36.49
339,2024-03-17,32757,245,3,109.47
339,2024-03-17,32758,245,1,47.45
338,2024-03-17,22542,305,1,47.45
338,2024-03-17,22543,305,1,47.45
338,2024-03-17,22544,305,1,44.96
338,2024-03-17,22544,305,1,44.97
338,2024-03-17,22546,305,1,52.9
338,2024-03-17,22549,305,1,44.97
338,2024-03-17,22549,305,2,89.93
338,2024-03-17,22552,305,1,52.9
338,2024-03-17,22554,305,1,44.96
338,2024-03-17,22554,305,1,44.97
338,2024-03-17,22555,305,1,47.45
338,2024-03-17,22557,305,1,52.9
338,2024-03-17,22541,57,1,47.45
338,2024-03-17,22545,57,1,44.97
338,2024-03-17,22545,57,1,44.96
338,2024-03-17,22547,57,1,47.45
338,2024-03-17,22548,57,1,47.45
338,2024-03-17,22550,57,1,52.9
338,2024-03-17,22551,57,1,47.45
338,2024-03-17,22553,57,1,47.45
338,2024-03-17,22556,57,1,44.97
338,2024-03-17,22556,57,1,44.96
337,2024-03-17,7875,249,1,44.97
337,2024-03-17,7875,249,1,44.96
337,2024-03-17,7876,249,1,44.97
337,2024-03-17,7876,249,1,44.96
337,2024-03-17,7878,249,1,47.45
337,2024-03-17,7879,249,1,44.97
337,2024-03-17,7879,249,1,44.96
337,2024-03-17,7881,249,2,94.9
337,2024-03-17,7883,249,1,44.97
337,2024-03-17,7883,249,1,44.96
337,2024-03-17,7884,249,1,47.45
337,2024-03-17,7885,249,1,44.97
337,2024-03-17,7885,249,1,44.96
337,2024-03-17,7886,249,1,47.45
337,2024-03-17,7888,249,1,47.45
337,2024-03-17,7890,249,1,47.45
337,2024-03-17,7892,249,1,36.49
337,2024-03-17,7893,249,1,47.45
337,2024-03-17,7877,83,1,47.45
337,2024-03-17,7880,83,1,44.97
337,2024-03-17,7880,83,1,44.96
337,2024-03-17,7882,83,10,364.9
337,2024-03-17,7887,83,1,52.9
337,2024-03-17,7889,83,1,44.97
337,2024-03-17,7889,83,2,89.93
337,2024-03-17,7891,83,1,44.97
337,2024-03-17,7891,83,1,44.96
336,2024-03-17,2653,429,1,47.45
336,2024-03-17,2654,429,1,47.45
336,2024-03-17,2655,429,1,52.9
336,2024-03-17,2656,429,1,52.9
336,2024-03-17,2657,429,1,44.97
336,2024-03-17,2657,429,2,89.93
336,2024-03-17,2660,429,1,52.9
336,2024-03-17,2664,429,1,44.97
336,2024-03-17,2664,429,1,44.96
336,2024-03-17,2665,429,1,44.97
336,2024-03-17,2665,429,1,44.96
336,2024-03-17,2667,429,1,47.45
336,2024-03-17,2668,429,1,47.45
336,2024-03-17,2669,429,1,52.9
336,2024-03-17,2658,123,1,44.97
336,2024-03-17,2658,123,1,44.96
336,2024-03-17,2659,123,1,44.97
336,2024-03-17,2661,123,1,99.9
336,2024-03-17,2662,123,1,44.97
336,2024-03-17,2662,123,1,44.96
336,2024-03-17,2663,123,1,44.97
336,2024-03-17,2663,123,1,44.96
336,2024-03-17,2666,123,1,44.48
336,2024-03-17,2666,123,2,88.97
336,2024-03-17,2666,123,1,44.49
336,2024-03-17,2670,123,3,134.9
336,2024-03-17,2671,123,2,94.9
335,2024-03-17,21568,313,1,47.45
335,2024-03-17,21569,313,1,47.45
335,2024-03-17,21572,313,2,94.9
335,2024-03-17,21573,313,2,89.93
335,2024-03-17,21573,313,1,44.97
335,2024-03-17,21578,313,1,44.97
335,2024-03-17,21578,313,2,89.93
335,2024-03-17,21579,313,2,89.93
335,2024-03-17,21579,313,1,44.97
335,2024-03-17,21580,313,1,47.45
335,2024-03-17,21581,313,2,94.9
335,2024-03-17,21570,236,1,44.97
335,2024-03-17,21570,236,1,44.96
335,2024-03-17,21571,236,1,47.45
335,2024-03-17,21574,236,1,47.45
335,2024-03-17,21575,236,1,44.97
335,2024-03-17,21575,236,1,44.96
335,2024-03-17,21576,236,1,52.9
335,2024-03-17,21577,236,1,52.9
335,2024-03-17,21582,236,1,47.45
335,2024-03-17,21583,236,1,44.97
335,2024-03-17,21583,236,1,44.96
334,2024-03-17,7763,268,1,44.96
334,2024-03-17,7763,268,1,44.97
334,2024-03-17,7765,268,1,44.48
334,2024-03-17,7765,268,1,44.49
334,2024-03-17,7765,268,2,88.97
334,2024-03-17,7767,268,2,94.9
334,2024-03-17,7768,268,1,47.45
334,2024-03-17,7769,268,1,47.45
334,2024-03-17,7771,268,1,44.97
334,2024-03-17,7771,268,1,44.96
334,2024-03-17,7764,58,1,44.97
334,2024-03-17,7764,58,1,44.96
334,2024-03-17,7766,58,3,134.9
334,2024-03-17,7770,58,1,44.97
334,2024-03-17,7770,58,2,89.93
334,2024-03-17,7772,58,1,52.9
333,2024-03-17,16780,384,1,47.45
333,2024-03-17,16782,384,1,44.96
333,2024-03-17,16782,384,1,44.97
333,2024-03-17,16787,384,1,47.45
333,2024-03-17,16789,384,1,44.97
333,2024-03-17,16789,384,1,44.96
333,2024-03-17,16792,384,1,36.49
333,2024-03-17,16792,384,3,109.47
333,2024-03-17,16792,384,2,72.98
333,2024-03-17,16781,109,1,44.48
333,2024-03-17,16781,109,1,44.5
333,2024-03-17,16783,109,1,47.45
333,2024-03-17,16784,109,2,94.9
333,2024-03-17,16785,109,1,44.97
333,2024-03-17,16785,109,1,44.96
333,2024-03-17,16786,109,1,44.97
333,2024-03-17,16786,109,1,44.96
333,2024-03-17,16788,109,2,89.93
333,2024-03-17,16788,109,1,44.97
333,2024-03-17,16790,109,1,44.97
333,2024-03-17,16790,109,1,44.96
333,2024-03-17,16791,109,1,44.97
333,2024-03-17,16791,109,1,44.96
333,2024-03-17,16793,109,2,89.93
333,2024-03-17,16793,109,1,44.97
332,2024-03-17,6393,205,1,44.97
332,2024-03-17,6393,205,1,44.96
332,2024-03-17,6396,205,1,52.9
332,2024-03-17,6398,205,1,52.9
332,2024-03-17,6400,205,1,52.9
332,2024-03-17,6401,205,1,47.45
332,2024-03-17,6402,205,1,52.9
332,2024-03-17,6403,205,1,52.9
332,2024-03-17,6404,205,1,52.9
332,2024-03-17,6389,76,1,52.9
332,2024-03-17,6390,76,1,44.97
332,2024-03-17,6390,76,2,89.94
332,2024-03-17,6391,76,1,52.9
332,2024-03-17,6392,76,1,52.9
332,2024-03-17,6394,76,1,44.96
332,2024-03-17,6394,76,1,44.97
332,2024-03-17,6395,76,1,52.9
332,2024-03-17,6397,76,3,134.9
332,2024-03-17,6399,76,1,44.96
332,2024-03-17,6399,76,1,44.97
332,2024-03-17,6405,76,1,47.45
332,2024-03-17,6406,76,1,52.9
332,2024-03-17,6407,76,1,44.97
332,2024-03-17,6407,76,1,44.96
331,2024-03-17,4111,204,1,52.9
331,2024-03-17,4115,204,1,44.97
331,2024-03-17,4118,204,1,52.9
331,2024-03-17,4112,70,1,52.9
331,2024-03-17,4117,70,1,44.97
331,2024-03-17,4117,70,1,44.96
331,2024-03-17,4119,70,2,94.9
331,2024-03-17,4113,42,2,94.9
331,2024-03-17,4114,42,1,47.45
331,2024-03-17,4116,42,2,94.9
331,2024-03-17,4120,42,1,52.9
330,2024-03-17,7156,376,1,52.9
330,2024-03-17,7158,376,1,44.97
330,2024-03-17,7166,376,1,52.9
330,2024-03-17,7170,376,1,47.45
330,2024-03-17,7171,376,1,47.45
330,2024-03-17,7172,376,1,44.97
330,2024-03-17,7172,376,2,89.93
330,2024-03-17,7174,376,1,47.45
330,2024-03-17,7177,376,1,47.45
330,2024-03-17,7178,376,1,47.45
330,2024-03-17,7179,376,1,44.97
330,2024-03-17,7179,376,1,44.96
330,2024-03-17,7154,355,1,52.9
330,2024-03-17,7155,355,1,44.97
330,2024-03-17,7155,355,2,89.94
330,2024-03-17,7159,355,1,52.9
330,2024-03-17,7161,355,1,47.45
330,2024-03-17,7162,355,1,52.9
330,2024-03-17,7165,355,2,94.9
330,2024-03-17,7168,355,1,47.45
330,2024-03-17,7169,355,1,44.97
330,2024-03-17,7169,355,1,44.96
330,2024-03-17,7173,355,1,47.45
330,2024-03-17,7157,281,1,47.45
330,2024-03-17,7160,281,1,47.45
330,2024-03-17,7163,281,1,47.45
330,2024-03-17,7164,281,1,52.9
330,2024-03-17,7167,281,1,36.49
330,2024-03-17,7175,281,1,99.9
330,2024-03-17,7176,281,1,52.9
330,2024-03-17,7180,281,1,52.9
329,2024-03-17,2990,20,1,52.9
327,2024-03-17,3780,379,1,52.9
327,2024-03-17,3781,379,1,47.45
327,2024-03-17,3782,379,1,52.9
327,2024-03-17,3783,379,1,52.9
327,2024-03-17,3784,379,1,99.9
327,2024-03-17,3785,379,1,47.45
327,2024-03-17,3786,379,1,52.9
327,2024-03-17,3787,379,1,52.9
327,2024-03-17,3788,379,1,47.45
326,2024-03-17,5842,178,1,47.45
326,2024-03-17,5843,178,1,44.96
326,2024-03-17,5844,178,1,47.45
326,2024-03-17,5845,178,1,47.45
326,2024-03-17,5846,178,1,44.96
326,2024-03-17,5847,178,1,44.96
326,2024-03-17,5848,178,1,36.49
326,2024-03-17,5849,178,1,44.96
326,2024-03-17,5850,178,1,47.45
326,2024-03-17,5851,178,1,47.45
326,2024-03-17,5852,178,1,52.9
326,2024-03-17,5853,178,1,47.45
326,2024-03-17,5854,178,1,47.45
326,2024-03-17,5855,178,1,47.45
326,2024-03-17,5856,178,1,47.45
326,2024-03-17,5857,178,1,36.49
324,2024-03-17,5258,349,2,89.93
324,2024-03-17,5258,349,1,44.97
324,2024-03-17,5259,349,1,44.97
324,2024-03-17,5259,349,1,44.96
324,2024-03-17,5262,349,1,52.9
324,2024-03-17,5265,349,1,44.97
324,2024-03-17,5254,312,1,52.9
324,2024-03-17,5255,312,1,52.9
324,2024-03-17,5256,312,1,47.45
324,2024-03-17,5257,312,1,44.97
324,2024-03-17,5257,312,1,44.96
324,2024-03-17,5260,312,1,44.97
324,2024-03-17,5261,312,1,52.9
324,2024-03-17,5263,312,1,52.9
324,2024-03-17,5264,312,1,52.9
322,2024-03-17,3070,468,1,44.97
322,2024-03-17,3070,468,1,44.96
322,2024-03-17,3072,468,1,44.96
322,2024-03-17,3072,468,1,44.97
322,2024-03-17,3071,89,1,44.97
322,2024-03-17,3071,89,1,44.96
322,2024-03-17,3073,89,1,47.45
321,2024-03-17,3803,391,1,52.9
321,2024-03-17,3804,391,2,94.9
321,2024-03-17,3805,391,1,47.45
321,2024-03-17,3806,391,1,44.96
321,2024-03-17,3806,391,1,44.97
321,2024-03-17,3807,391,1,47.45
321,2024-03-17,3808,391,1,47.45
321,2024-03-17,3809,180,1,52.9
321,2024-03-17,3810,180,1,52.9
320,2024-03-17,8827,257,1,52.9
320,2024-03-17,8830,257,1,47.45
320,2024-03-17,8832,257,1,47.45
320,2024-03-17,8837,257,1,44.97
320,2024-03-17,8837,257,1,44.96
320,2024-03-17,8838,257,1,44.97
320,2024-03-17,8838,257,1,44.96
320,2024-03-17,8839,257,1,47.45
320,2024-03-17,8826,140,1,47.45
320,2024-03-17,8828,140,1,47.45
320,2024-03-17,8829,140,1,47.45
320,2024-03-17,8831,140,5,182.45
320,2024-03-17,8831,140,2,72.98
320,2024-03-17,8831,140,3,109.47
320,2024-03-17,8833,140,1,44.97
320,2024-03-17,8833,140,1,44.96
320,2024-03-17,8834,140,1,47.45
320,2024-03-17,8835,140,1,47.45
320,2024-03-17,8836,140,1,52.9
320,2024-03-17,8840,140,1,47.45
319,2024-03-17,4435,215,1,47.45
319,2024-03-17,4436,215,1,47.45
319,2024-03-17,4440,215,1,47.45
319,2024-03-17,4434,94,1,52.9
319,2024-03-17,4438,94,1,47.45
319,2024-03-17,4439,94,1,52.9
319,2024-03-17,4441,94,1,47.45
285,2024-03-17,10776,119,1,44.97
285,2024-03-17,10776,119,1,44.96
285,2024-03-17,10778,119,1,52.9
285,2024-03-17,10775,17,1,47.45
285,2024-03-17,10777,17,2,89.93
285,2024-03-17,10777,17,1,44.97
285,2024-03-17,10779,17,1,52.9
285,2024-03-17,10780,17,1,52.9
284,2024-03-17,10540,444,1,44.97
284,2024-03-17,10540,444,1,44.96
284,2024-03-17,10541,444,1,47.45
284,2024-03-17,10542,444,2,94.9
284,2024-03-17,10543,444,1,44.97
284,2024-03-17,10543,444,1,44.96
284,2024-03-17,10544,444,1,47.45
284,2024-03-17,10545,444,1,47.45
284,2024-03-17,10546,444,1,44.97
284,2024-03-17,10547,444,2,94.9
284,2024-03-17,10548,444,1,47.45
284,2024-03-17,10549,444,1,47.45
284,2024-03-17,10550,444,1,44.96
284,2024-03-17,10550,444,1,44.97
284,2024-03-17,10551,444,1,47.45
284,2024-03-17,10552,444,2,89.93
284,2024-03-17,10552,444,1,44.97
284,2024-03-17,10553,444,1,44.97
284,2024-03-17,10553,444,1,44.96
284,2024-03-17,10554,444,2,89.93
284,2024-03-17,10554,444,1,44.97
284,2024-03-17,10555,444,3,134.9
283,2024-03-17,10900,104,1,52.9
283,2024-03-17,10902,104,1,47.45
283,2024-03-17,10903,104,1,52.9
283,2024-03-17,10904,104,2,89.94
283,2024-03-17,10904,104,1,44.97
283,2024-03-17,10905,104,1,52.9
283,2024-03-17,10912,104,2,89.93
283,2024-03-17,10912,104,1,44.97
283,2024-03-17,10914,104,1,44.97
283,2024-03-17,10914,104,1,44.96
283,2024-03-17,10915,104,2,89.93
283,2024-03-17,10915,104,1,44.97
283,2024-03-17,10901,66,1,44.97
283,2024-03-17,10901,66,1,44.96
283,2024-03-17,10906,66,1,47.45
283,2024-03-17,10907,66,1,52.9
